Product Title,Price,Rating,Reviews,Product URL
Withit Canvas Reusable Shopper Bag (Cream_1 PC),234.,4.3 out of 5 stars,"['198', 'ratings']",https://www.amazon.in/Withit-Cotton-Reusable-Vegetable-Grocery/dp/B07GFH5MN9/ref=sr_1_297?crid=2M096C61O4MLT&keywords=bags&qid=1675424384&sprefix=ba%2Caps%2C283&sr=8-297
"Heart choice stylish college school travel office bag, Casual laptop compartment ,Casual Backpack for Men Women Boys Girls Waterproof ( Bro khadi Blue )",499.,Previous page,,https://www.amazon.in/Heart-choice-bag-compartment-Waterproof/dp/B0BS99XDQC/ref=sr_1_298?crid=2M096C61O4MLT&keywords=bags&qid=1675424384&sprefix=ba%2Caps%2C283&sr=8-298
,,,,https://www.amazon.in/uppercase-ltrs-backpack-INVALID-DATA_red/dp/B0B691HSL3/ref=sr_1_299?crid=2M096C61O4MLT&keywords=bags&qid=1675424384&sprefix=ba%2Caps%2C283&sr=8-299
,,,,https://www.amazon.in/Half-Moon-Travelling-Rucksack-Compartment/dp/B09WDGZ32L/ref=sr_1_300?crid=2M096C61O4MLT&keywords=bags&qid=1675424384&sprefix=ba%2Caps%2C283&sr=8-300
,,,,https://www.amazon.in/uppercase-Professional-Backpack-resistant-sustainable/dp/B0BR1D4SL1/ref=sr_1_301?crid=2M096C61O4MLT&keywords=bags&qid=1675424384&sprefix=ba%2Caps%2C283&sr=8-301
,,,,https://www.amazon.in/Szeentp-Casual-Waterproof-Laptop-Backpack/dp/B097YB4C76/ref=sr_1_302?crid=2M096C61O4MLT&keywords=bags&qid=1675424384&sprefix=ba%2Caps%2C283&sr=8-302
,,,,https://www.amazon.in/i-bag-Executive-Briefcase-Messenger-compartments/dp/B09264P43H/ref=sr_1_303?crid=2M096C61O4MLT&keywords=bags&qid=1675424384&sprefix=ba%2Caps%2C283&sr=8-303
,,,,https://www.amazon.in/uppercase-Professional-Backpack-resistant-sustainable/dp/B0BRMWDNZ7/ref=sr_1_304?crid=2M096C61O4MLT&keywords=bags&qid=1675424384&sprefix=ba%2Caps%2C283&sr=8-304
,,,,https://www.amazon.in/Shalimar-Reusable-Grocery-Multipurpose-Green/dp/B097J7KCL4/ref=sr_1_305?crid=2M096C61O4MLT&keywords=bags&qid=1675424385&sprefix=ba%2Caps%2C283&sr=8-305
,,,,https://www.amazon.in/HP-Odyssey-Backpack-15-6-inch-Laptop/dp/B012K57MYE/ref=sr_1_306?crid=2M096C61O4MLT&keywords=bags&qid=1675424385&sprefix=ba%2Caps%2C283&sr=8-306
